LoanID,Amount,Term,InterestRate,Income,CreditScore,Age,Default
3185,22592.97,24,2.09,20000.0,844,35,0
3186,262448.29,24,6.44,30251.54,545,35,0
3187,42339.79,48,4.72,138326.47,663,43,0
3188,31991.05,12,5.58,94946.45,604,22,0
3189,34252.59,12,4.5,111141.83,678,52,0
3190,82821.58,12,5.69,20000.0,596,23,0
3191,20827.04,12,7.44,131667.11,476,38,0
3192,24646.05,60,3.98,88864.34,714,56,0
3193,70503.41,48,6.0,20000.0,575,22,0
3194,5000.0,24,5.26,85532.21,626,23,1
3195,100186.72,48,4.82,73053.35,656,60,0
3196,28123.73,24,4.95,26952.45,647,28,1
3197,43529.19,12,9.23,41220.25,353,59,0
3198,70832.76,60,7.24,115771.26,490,51,0
3199,15465.85,36,5.32,61833.84,622,24,1
3200,110506.77,36,2.0,147451.29,850,47,0
3201,193700.18,12,6.28,33692.34,556,51,0
3202,34088.05,12,5.46,73423.54,612,24,0
3203,138181.34,48,2.96,22810.24,784,45,0
3204,5000.0,60,3.89,36055.66,720,57,0
3205,112328.12,60,4.3,156163.66,692,43,0
3206,18628.99,48,4.73,87755.34,662,47,0
3207,18661.67,60,7.69,104331.83,459,42,1
3208,12944.29,60,7.22,54332.93,491,60,0
3209,19064.04,36,6.25,20000.0,558,43,0
3210,12007.15,60,5.49,135705.43,610,34,0
3211,118153.45,12,3.16,66731.86,770,41,0
3212,114643.49,36,4.87,45375.62,653,21,1
3213,5391.03,12,5.84,23224.19,586,18,0
3214,7707.61,12,5.33,20000.0,621,32,1
3215,99031.83,48,2.92,97151.27,787,67,0
3216,25452.84,60,4.73,59535.83,662,60,1
3217,9272.62,60,3.95,102292.41,716,20,0
3218,35735.85,60,5.62,154967.35,601,29,0
3219,26949.94,60,7.72,80806.03,457,35,0
3220,12369.35,36,3.96,52970.14,715,42,0
3221,63782.79,24,4.44,28805.45,682,29,1
3222,49887.15,12,3.51,20000.0,746,35,0
3223,5249.23,24,4.79,60360.28,658,60,0
3224,129771.83,24,2.0,78673.96,850,30,0
3225,40875.46,24,6.29,58469.01,555,53,0
3226,14397.74,36,6.49,206331.19,541,56,0
3227,11551.97,24,5.19,68302.19,631,80,0
3228,7306.12,36,5.35,50128.16,620,34,0
3229,27637.74,48,5.2,67461.63,630,28,0
3230,7282.57,48,5.05,40899.84,640,19,0
3231,26877.0,48,5.39,20000.0,617,54,1
3232,8053.67,36,5.71,100052.49,595,51,0
3233,53473.19,36,6.36,64959.11,550,43,0
3234,76912.18,12,4.11,20000.0,705,49,0
3235,39872.38,24,3.18,84740.39,769,46,0
3236,56980.6,60,2.0,70664.57,850,38,0
3237,139337.41,60,4.39,95806.87,686,39,0
3238,50856.9,24,3.28,21991.99,762,43,0
3239,22640.27,60,4.6,27792.62,671,80,0
3240,29844.61,60,3.89,58156.23,720,58,1
3241,98493.58,60,5.03,61712.53,642,27,0
3242,7004.52,36,5.33,60116.27,621,50,0
3243,19706.75,36,5.26,66650.57,626,44,0
3244,43052.27,36,2.16,39554.06,839,72,0
3245,56410.74,24,2.32,138237.51,828,63,0
3246,72090.16,48,6.13,90518.16,566,43,0
3247,19151.44,60,4.18,73339.17,700,44,0
3248,7882.96,12,5.3,48192.22,623,27,0
3249,154876.3,36,2.31,97696.44,829,54,0
3250,5000.0,12,6.64,112712.38,531,62,1
3251,5035.53,60,3.27,115957.14,763,46,0
3252,34154.15,48,4.76,23379.36,660,48,1
3253,85537.84,12,7.61,90685.19,464,40,0
3254,74472.67,60,2.12,20000.0,842,58,0
3255,138789.1,60,7.44,94838.26,476,24,1
3256,7634.4,36,6.41,87826.86,547,28,0
3257,23558.4,48,6.73,88615.58,525,58,0
3258,16574.18,60,3.02,69155.13,780,23,0
3259,98617.37,48,5.8,60179.0,589,35,0
3260,33506.18,36,6.61,60058.37,533,40,1
3261,5000.0,12,4.02,64244.59,711,52,0
3262,61543.98,24,6.52,75822.84,539,47,0
3263,24608.22,24,4.24,40928.27,696,18,1
3264,37873.27,24,4.39,63206.82,686,53,0
3265,112115.64,48,4.55,73677.66,675,41,0
3266,14835.32,24,7.75,165107.11,455,60,0
3267,13739.26,12,3.22,149749.83,766,30,0
3268,15271.43,60,2.79,35796.05,796,68,1
3269,20632.64,48,3.54,64985.55,744,27,0
3270,5678.26,12,3.82,98088.39,725,38,0
3271,59737.38,48,5.17,20000.0,632,63,0
3272,11621.75,48,2.41,106594.44,822,78,0
3273,130283.08,48,6.93,29848.2,511,27,1
3274,12147.31,36,8.21,115170.96,423,80,0
3275,14761.66,60,3.11,125117.12,774,18,0
3276,17621.36,24,7.47,44417.23,474,56,0
3277,73167.0,36,3.32,57547.24,759,71,0
3278,27896.43,60,6.97,144674.19,508,29,0
3279,85555.44,24,3.98,20764.35,714,63,0
3280,76821.85,36,5.99,171624.71,576,37,0
3281,132600.34,36,4.34,125623.43,689,33,0
3282,70653.31,12,2.86,83123.61,791,24,0
3283,5000.0,36,6.13,22526.0,566,43,0
3284,90786.61,48,2.51,25354.24,815,47,0
3285,139089.62,36,4.89,95180.07,651,27,0
3286,253274.58,48,4.75,62334.85,661,66,0
3287,6691.86,60,3.19,76717.99,768,35,0
3288,47501.85,60,3.0,67562.12,781,44,0
3289,11123.36,48,5.01,75120.22,643,48,0
3290,15225.11,12,7.15,228409.89,496,80,0
3291,68439.29,12,4.84,20000.0,655,64,0
3292,190086.1,60,7.11,71561.64,499,57,0
3293,45175.57,36,5.04,20000.0,641,38,0
3294,95051.2,60,5.43,78925.76,614,50,0
3295,5000.0,60,7.02,94124.71,505,52,1
3296,5000.0,48,6.2,83185.59,561,44,0
3297,45406.75,12,3.06,63459.26,777,59,0
3298,24631.53,48,5.39,20000.0,617,80,0
3299,110253.78,60,5.58,161040.42,604,28,0
3300,17975.51,24,4.14,20000.0,703,51,0
3301,28286.19,36,2.54,149955.85,813,50,0
3302,37529.2,60,5.77,102829.18,591,41,1
3303,15944.11,48,3.21,60801.67,767,34,0
3304,119568.01,24,4.92,88828.68,649,34,0
3305,31230.86,24,2.1,83117.11,843,78,0
3306,27595.89,60,3.37,20000.0,756,47,0
3307,94773.75,12,5.45,20000.0,613,60,1
3308,18696.75,24,4.52,210673.59,677,40,0
3309,85040.76,36,6.09,65620.21,569,51,0
3310,6520.97,48,4.68,20000.0,666,52,0
3311,10092.87,48,6.12,26643.56,567,41,1
3312,150635.44,48,5.91,126701.69,581,48,0
3313,92399.82,60,3.21,20000.0,767,64,0
3314,24542.89,48,4.59,92557.13,672,28,0
3315,50868.64,48,4.39,67890.39,686,48,1
3316,143209.06,36,5.64,69669.07,600,53,0
3317,11903.91,12,5.36,63796.79,619,56,0
3318,5000.0,60,5.43,73530.99,614,59,0
3319,38551.98,60,5.77,29752.69,591,55,0
3320,7692.35,48,5.83,215735.53,587,62,0
3321,10370.84,36,6.17,20000.0,563,38,0
3322,111068.32,24,6.93,34779.38,511,66,0
3323,5000.0,48,5.03,42707.91,642,46,0
3324,84864.31,48,6.31,79796.99,554,58,1
3325,36381.84,60,2.49,108769.58,816,25,0
3326,40968.91,60,6.86,125509.36,516,54,0
3327,55701.72,48,5.51,143370.54,609,47,0
3328,28232.86,60,3.85,59414.47,723,40,0
3329,6142.96,36,8.04,87370.43,435,64,1
3330,5424.95,24,3.79,42948.88,727,48,0
3331,70194.86,24,6.12,180577.08,567,48,1
3332,12489.47,24,6.49,81025.04,541,23,0
3333,5000.0,48,4.07,40678.96,708,34,0
3334,194645.07,48,3.91,44471.89,719,47,0
3335,196589.66,48,6.52,121622.61,539,34,1
3336,23752.12,36,5.4,111298.52,616,66,0
3337,5000.0,24,3.16,70914.46,770,40,0
3338,64962.67,60,5.56,43019.7,605,30,0
3339,88896.4,60,6.38,41109.14,549,28,0
3340,6677.35,12,5.1,62510.36,637,42,1
3341,7277.81,12,5.05,46253.19,640,57,0
3342,86361.55,60,5.29,119260.99,624,30,1
3343,127492.99,24,4.27,38457.26,694,29,0
3344,78212.43,48,5.85,81202.12,585,36,0
3345,11203.76,60,3.99,71379.38,713,43,0
3346,26510.72,60,5.45,20000.0,613,29,0
3347,45919.95,12,7.0,85576.89,506,46,0
3348,8735.14,24,2.61,109893.73,808,68,0
3349,11824.26,60,7.16,20000.0,495,44,1
3350,16626.03,48,3.72,61623.98,732,38,1
3351,35617.85,48,5.16,119221.38,633,61,1
3352,35749.69,36,4.88,20000.0,652,27,0
3353,84179.66,48,6.19,73833.47,562,52,0
3354,69920.41,60,5.62,127462.59,601,45,0
3355,122516.96,60,3.76,222845.17,729,70,0
3356,89458.66,48,6.52,79679.67,539,63,0
3357,14643.28,12,5.65,98917.9,599,18,0
3358,20120.75,24,3.38,91890.82,755,48,0
3359,34699.7,60,5.77,20000.0,591,23,1
3360,5000.0,48,4.88,280883.9,652,62,0
3361,117119.34,48,4.75,84743.25,661,30,0
3362,5000.0,60,6.19,54767.41,562,56,0
3363,19462.95,36,4.3,155498.32,692,62,0
3364,42102.64,24,5.03,34970.91,642,18,1
3365,36474.11,60,6.09,93355.77,569,67,0
3366,53132.33,48,3.99,50759.8,713,61,0
3367,37488.01,36,4.71,33827.3,664,29,0
3368,13003.44,60,5.01,66513.4,643,62,0
3369,11224.61,24,5.37,73912.86,618,27,0
3370,118890.8,36,7.05,60288.51,503,58,0
3371,15324.0,48,5.14,299687.49,634,43,0
3372,16493.11,12,8.15,73427.92,427,23,0
3373,26632.51,24,3.85,48944.58,723,67,0
3374,7508.5,36,6.6,72026.65,534,67,0
3375,35389.98,60,4.14,108645.67,703,47,0
3376,54685.98,60,6.96,89281.04,509,45,0
3377,77089.08,36,6.8,188012.88,520,38,0
3378,62145.08,60,6.0,80023.49,575,53,0
3379,7987.08,36,2.2,20000.0,836,51,0
3380,30446.47,24,5.55,74016.59,606,67,0
3381,5000.0,60,2.48,74701.62,817,48,0
3382,5000.0,24,4.24,131599.95,696,65,0
3383,29002.57,48,5.29,20000.0,624,18,1
3384,14581.86,48,4.66,96288.32,667,57,1
3385,57499.62,48,4.43,118694.45,683,47,0
3386,64411.36,48,4.27,75165.77,694,50,0
3387,112882.37,60,2.99,111648.42,782,72,0
3388,71498.21,36,4.79,29276.98,658,61,0
3389,5000.0,60,4.02,123941.58,711,39,1
3390,23230.75,60,2.07,24997.64,845,32,0
3391,15943.05,24,7.19,39822.33,493,18,1
3392,24398.8,36,5.08,104462.31,638,51,0
3393,8722.17,12,3.75,239209.65,730,63,0
3394,5140.64,12,6.93,211104.76,511,64,1
3395,36801.12,36,6.33,85188.03,552,38,0
3396,63716.42,12,6.29,20000.0,555,63,0
3397,60518.14,36,4.36,41126.1,688,64,0
3398,29977.77,24,4.15,51933.93,702,59,0
3399,36936.42,24,6.2,20000.0,561,45,1
3400,36317.49,60,4.3,24541.12,692,44,0
3401,58813.08,12,5.85,126498.67,585,53,0
3402,5000.0,36,3.09,201979.89,775,55,0
3403,61875.81,24,4.17,140993.46,701,37,1
3404,43637.73,60,3.85,43249.64,723,39,0
3405,11039.11,12,2.61,108040.35,808,49,0
3406,5000.0,12,3.91,64936.95,719,35,1
3407,5744.05,12,5.74,24347.9,593,37,0
3408,37189.54,24,4.73,82168.97,662,18,0
3409,71025.36,24,6.83,101042.86,518,29,0
3410,20372.65,12,6.52,29231.27,539,56,0
3411,23831.19,24,4.05,20000.0,709,60,0
3412,136016.07,12,2.48,44032.43,817,44,0
3413,11977.18,48,3.35,156018.26,757,56,0
3414,5476.76,24,4.41,114889.49,684,18,0
3415,21034.78,36,7.11,46664.94,499,51,0
3416,68505.72,24,4.72,31577.49,663,23,0
3417,49185.31,12,6.38,64474.66,549,32,1
3418,26875.2,36,4.36,23041.98,688,54,0
3419,167268.08,60,6.84,75809.38,517,57,0
3420,66400.6,36,4.68,57121.57,666,18,0
3421,5000.0,36,5.67,20000.0,598,19,0
3422,68252.37,24,4.79,48749.43,658,34,0
3423,5000.0,36,5.69,20000.0,596,18,1
3424,52537.32,36,7.19,79760.4,493,38,0
3425,11816.69,12,3.43,21353.69,752,58,1
3426,59609.16,24,5.35,20000.0,620,21,0
3427,18537.21,12,5.55,53287.48,606,75,0
3428,103180.89,24,5.11,49412.89,636,41,0
3429,20542.52,60,5.87,81742.38,584,50,0
3430,48339.2,36,5.87,22295.37,584,29,0
3431,16838.54,24,2.83,168812.63,793,60,0
3432,124579.37,36,4.79,110551.15,658,48,1
3433,75933.26,36,5.55,173275.55,606,48,1
3434,13939.61,48,7.34,55448.42,483,50,1
3435,148597.58,12,5.67,28577.62,598,25,0
3436,22092.78,24,6.33,202280.36,552,51,0
3437,52758.24,60,5.53,109062.03,607,55,1
3438,67905.41,48,2.71,52130.18,801,22,0
3439,5000.0,12,2.83,62635.52,793,40,0
3440,159669.35,60,5.3,44467.33,623,40,0
3441,21113.37,60,5.91,129591.84,581,45,1
3442,10522.4,36,4.08,86642.23,707,55,0
3443,95092.49,12,3.29,95009.4,761,57,0
3444,60684.2,48,5.32,26216.55,622,43,0
3445,5000.0,24,2.0,58228.05,850,59,0
3446,6224.03,24,5.71,74723.08,595,24,0
3447,62796.98,48,5.43,20000.0,614,48,0
3448,5000.0,36,5.14,85642.18,634,18,0
3449,124551.53,36,5.4,69308.89,616,37,0
3450,67650.74,60,6.58,121844.47,535,52,0
3451,20435.43,12,3.79,136715.75,727,55,0
3452,22544.48,60,5.33,233761.54,621,49,0
3453,35311.23,24,2.0,73008.06,850,68,0
3454,22390.15,48,3.79,48752.09,727,46,0
3455,76500.97,12,4.44,22500.14,682,19,0
3456,183920.61,48,2.1,20000.0,843,18,0
3457,43916.22,12,3.88,61965.06,721,30,0
3458,29532.9,24,3.92,20000.0,718,30,0
3459,12601.21,24,5.88,20333.25,583,45,1
3460,52984.02,12,5.26,63694.66,626,36,0
3461,57850.78,36,3.47,45704.14,749,30,0
3462,57789.4,12,3.73,28388.93,731,36,0
3463,5000.0,24,5.8,48408.48,589,39,0
3464,114692.22,48,2.0,113199.35,850,32,0
3465,20632.54,60,5.21,86834.88,629,45,1
3466,68161.28,48,3.21,132940.16,767,59,0
3467,71315.61,24,4.53,55558.01,676,35,0
3468,52570.45,48,4.25,44472.17,695,46,0
3469,25115.31,36,5.4,71582.8,616,76,1
3470,46873.7,36,4.62,20754.57,670,48,0
3471,5000.0,12,7.16,52072.39,495,61,0
3472,71752.34,48,3.31,47649.9,760,37,0
3473,5245.18,48,3.82,300000.0,725,62,0
3474,25271.26,24,2.2,150995.88,836,32,0
3475,5469.47,12,4.81,103190.11,657,54,0
3476,90723.1,12,6.36,89111.79,550,61,0
3477,39959.0,48,2.74,190091.78,799,68,0
3478,58713.44,60,5.3,88562.31,623,46,0
3479,57376.81,48,10.0,33006.39,300,40,1
3480,92133.56,48,4.18,30738.95,700,24,0
3481,7110.99,48,3.56,115321.94,743,43,0
3482,53900.52,36,3.15,100893.69,771,57,0
3483,42799.08,12,6.23,88223.42,559,55,0
3484,5000.0,36,4.17,137125.76,701,44,1
3485,11246.19,60,4.08,131915.46,707,50,0
3486,15569.48,24,4.02,20000.0,711,70,0
3487,5000.0,60,5.78,56729.0,590,55,0
3488,21903.53,12,4.4,95111.77,685,41,0
3489,5000.0,24,3.29,161324.87,761,44,0
3490,40280.36,60,7.64,105970.14,462,55,0
3491,11881.2,12,4.94,116380.67,648,53,0
3492,16913.91,60,3.45,23873.85,750,78,1
3493,120659.98,24,2.57,20000.0,811,69,0
3494,34939.84,24,2.67,85348.58,804,29,0
3495,15668.04,60,3.54,43857.03,744,35,0
3496,45622.63,36,2.2,96858.52,836,64,0
3497,11261.75,60,3.5,37103.0,747,33,0
3498,5000.0,60,8.3,42848.35,417,47,1
3499,5000.0,60,5.56,114055.47,605,69,0
3500,151339.53,36,2.84,66611.74,792,49,0
3501,64478.5,48,5.65,35335.36,599,59,0
3502,80458.93,24,3.03,59214.23,779,48,0
3503,197949.78,12,3.79,102940.33,727,43,0
3504,134140.11,24,2.17,62422.81,838,18,0
3505,66763.56,24,5.55,94442.62,606,48,0
3506,59206.4,48,7.59,53135.52,466,37,1
3507,20537.7,24,5.23,152258.43,628,65,0
3508,5491.71,24,6.99,58227.77,507,18,0
3509,42633.24,36,5.59,41476.46,603,37,0
3510,42930.97,36,8.98,179109.28,370,65,0
3511,152075.5,36,4.89,66957.68,651,74,0
3512,29220.99,36,4.28,93370.54,693,62,0
3513,58689.58,36,4.2,41080.84,699,55,0
3514,42779.85,12,3.48,91281.65,748,19,0
3515,9725.39,48,4.44,102559.82,682,29,0
3516,44832.29,60,5.85,33094.02,585,58,0
3517,38839.13,36,3.09,120894.16,775,25,1
3518,34051.64,48,3.88,61054.49,721,41,0
3519,36018.0,60,5.01,120866.44,643,40,0
3520,8955.61,24,5.07,36335.43,639,51,0
3521,31132.36,24,5.83,43150.32,587,55,0
3522,46526.24,48,3.03,75128.42,779,18,0
3523,33613.26,12,4.87,30673.48,653,49,0
3524,33538.59,12,3.63,77014.91,738,34,0
3525,5000.0,48,7.82,86085.76,450,53,0
3526,10583.86,12,4.71,75027.3,664,18,0
3527,19354.7,12,4.5,71312.31,678,60,1
3528,27180.1,24,6.61,25308.77,533,34,0
3529,45062.4,12,6.0,20000.0,575,39,0
3530,99514.83,12,3.82,64029.69,725,69,0
3531,8667.98,48,4.04,20000.0,710,42,0
3532,5000.0,12,4.49,20000.0,679,59,1
3533,29822.55,36,3.02,42664.41,780,44,0
3534,28290.75,36,4.08,30124.13,707,69,0
3535,40137.08,48,2.87,88334.69,790,50,0
3536,89554.52,36,6.23,63912.91,559,52,0
3537,81065.54,24,4.56,85718.26,674,47,0
3538,5270.43,48,4.78,119732.17,659,40,1
3539,135901.52,12,6.68,153682.41,528,58,0
3540,5849.98,36,2.33,110149.13,827,33,1
3541,50334.1,24,5.58,73675.46,604,55,0
3542,55799.06,48,4.34,27955.48,689,59,0
3543,56952.58,48,5.62,144705.07,601,53,0
3544,15418.13,12,3.27,23056.23,763,30,0
3545,20049.64,60,5.29,121866.15,624,51,0
3546,39778.59,36,5.3,164806.51,623,60,0
3547,11131.4,24,4.88,89676.84,652,25,0
3548,5000.0,48,4.79,28691.91,658,22,0
3549,41293.31,36,5.71,45281.36,595,57,0
3550,31300.47,24,6.04,78754.91,572,35,0
3551,53462.07,24,5.69,34950.2,596,56,0
3552,7932.24,48,5.14,72864.32,634,70,1
3553,91918.94,36,4.52,88632.82,677,22,0
3554,7904.17,24,5.51,94936.83,609,21,0
3555,110978.24,48,6.57,44748.97,536,57,0
3556,29848.34,36,6.67,66752.0,529,64,1
3557,39903.75,36,6.25,76099.47,558,70,0
3558,113448.49,48,4.43,20000.0,683,57,0
3559,17827.54,36,3.64,43407.34,737,42,0
3560,10034.07,60,6.52,70000.68,539,46,1
3561,29507.12,24,4.3,87885.38,692,50,0
3562,14009.99,24,4.37,174886.34,687,70,0
3563,37522.28,36,2.25,82781.98,833,49,0
3564,16096.97,48,2.0,22113.41,850,34,0
3565,99935.32,12,3.37,32686.8,756,48,1
3566,46738.6,36,3.89,126618.27,720,21,0
3567,5000.0,12,4.14,218146.77,703,36,0
3568,81859.4,36,5.99,27193.07,576,40,1
3569,20039.73,12,6.58,42190.58,535,39,0
3570,19298.42,36,7.18,224628.5,494,21,0
3571,24149.4,48,4.69,189797.16,665,27,0
3572,49748.1,12,6.01,101100.25,574,44,0
3573,29175.26,60,3.76,42865.16,729,57,1
3574,49528.57,48,6.55,26099.58,537,38,1
3575,7936.93,36,4.55,40243.25,675,46,0
3576,175602.76,12,6.03,49570.83,573,58,1
3577,65393.81,24,6.92,51448.37,512,80,0
3578,14397.91,48,6.1,20000.0,568,40,0
3579,64398.51,12,5.85,30908.48,585,32,0
3580,42786.3,48,4.95,71584.43,647,56,0
3581,5781.15,12,5.8,41602.83,589,57,0
3582,9812.69,24,6.26,21387.22,557,25,1
3583,5000.0,60,6.09,28087.46,569,28,1
3584,82836.45,24,10.0,56114.54,300,24,0
3585,40115.16,36,5.46,20000.0,612,34,0
3586,19044.62,48,4.87,157592.69,653,57,0
3587,6753.48,60,5.53,20000.0,607,50,0
3588,33086.87,48,4.63,106803.94,669,47,0
3589,37249.54,12,3.51,215769.45,746,30,0
3590,60524.45,36,3.38,20609.96,755,29,0
3591,175223.35,36,3.5,25079.26,747,46,0
3592,28541.66,48,5.81,56850.61,588,44,0
3593,26046.68,36,6.26,45499.77,557,52,0
3594,23096.22,48,5.74,129344.13,593,65,0
3595,87701.2,12,4.04,53826.84,710,27,0
3596,8498.94,12,4.46,30402.7,681,42,1
3597,21065.47,48,6.03,111639.25,573,46,0
3598,64543.9,24,3.35,49738.0,757,47,0
3599,5000.0,24,6.52,29702.99,539,46,0
3600,17080.92,12,5.68,34290.58,597,44,0
3601,51283.96,60,4.62,20000.0,670,47,0
3602,10286.8,24,3.7,20000.0,733,52,0
3603,18027.74,48,3.24,21835.66,765,34,0
3604,33280.99,12,4.47,54864.46,680,52,0
3605,27411.11,36,6.71,48790.24,526,52,0
3606,5604.0,36,3.38,20000.0,755,48,0
3607,139221.18,24,6.44,30935.4,545,68,0
3608,5000.0,60,5.61,101187.22,602,48,0
3609,69263.3,24,6.35,95273.91,551,50,0
3610,5000.0,60,5.05,68381.58,640,30,0
3611,31489.45,24,6.41,23936.25,547,60,1
3612,9643.53,36,4.23,128481.62,697,73,0
3613,7605.01,60,4.31,57149.01,691,47,0
3614,6727.91,36,3.82,34061.04,725,18,1
3615,30145.82,48,4.5,24821.86,678,61,0
3616,36230.34,48,4.59,108026.04,672,65,0
3617,7157.99,12,6.35,20000.0,551,48,0
3618,194112.85,36,5.9,80116.48,582,37,1
3619,14904.53,36,5.07,43577.11,639,64,0
3620,30702.14,12,4.94,140435.31,648,62,0
3621,12184.51,48,5.4,265527.6,616,48,0
3622,34053.29,48,4.11,34301.97,705,62,0
3623,70532.75,60,2.0,129796.18,850,34,0
3624,36813.38,60,4.33,83011.35,690,64,0
3625,16819.03,48,5.9,76576.04,582,49,0
3626,14277.32,24,3.77,20000.0,728,40,0
3627,71134.31,36,5.83,40669.91,587,46,0
3628,6291.66,60,4.4,126128.02,685,57,0
3629,23099.11,24,4.23,152585.89,697,49,0
3630,8213.24,60,4.57,186899.49,673,72,0
3631,14918.67,12,5.78,40843.13,590,63,0
3632,8284.03,36,4.81,93207.61,657,27,0
3633,108917.81,60,5.65,42390.05,599,58,0
3634,65820.54,48,5.65,71977.37,599,60,0
3635,41154.51,12,7.31,92205.65,485,54,0
3636,12707.54,12,5.1,43813.21,637,30,0
3637,35690.65,48,2.0,97701.53,850,61,0
3638,36785.33,12,8.56,54758.3,399,48,1
3639,44629.17,36,8.15,61737.76,427,29,1
3640,5000.0,60,4.84,20000.0,655,50,0
3641,180414.71,12,3.82,38898.05,725,61,0
3642,31315.47,36,6.87,39504.63,515,32,0
3643,130545.11,48,4.6,281190.82,671,32,0
3644,5000.0,60,5.16,32216.47,633,55,0
3645,14221.59,48,5.8,60811.81,589,50,0
3646,5490.5,60,4.36,32817.99,688,57,0
3647,73400.43,12,6.38,54878.03,549,46,0
3648,19292.32,12,3.44,70971.87,751,80,0
3649,91783.22,60,7.7,27128.29,458,39,1
3650,89304.39,36,5.04,120193.16,641,55,1
3651,55100.12,36,4.76,28415.87,660,38,0
3652,54798.06,36,5.16,20000.0,633,23,0
3653,60225.26,24,5.67,66509.68,598,43,0
3654,56006.69,36,4.01,221621.16,712,40,0
3655,24462.04,12,5.51,20000.0,609,71,1
3656,57415.5,24,7.12,20000.0,498,51,0
3657,113849.26,36,5.91,113566.55,581,33,1
3658,20216.3,12,4.78,32096.68,659,45,0
3659,144920.32,24,5.71,74269.56,595,31,0
3660,5000.0,12,5.39,134739.24,617,41,0
3661,21468.62,60,3.79,108286.95,727,60,0
3662,7083.85,12,5.78,70497.48,590,52,0
3663,6769.22,24,5.05,71482.25,640,20,0
3664,84486.19,36,5.2,70352.47,630,33,0
3665,125276.89,24,3.35,79928.69,757,32,0
3666,75199.48,36,4.85,158014.73,654,34,0
3667,187784.56,36,3.75,23034.2,730,49,0
3668,12188.3,48,5.96,20000.0,578,60,0
3669,7587.67,60,2.36,97828.21,825,39,0
3670,36771.82,48,3.7,36284.29,733,35,0
3671,88315.59,24,2.51,181384.27,815,57,0
3672,5000.0,48,4.63,76475.4,669,49,0
3673,270918.84,36,5.8,195985.9,589,37,0
3674,46096.07,24,5.24,106646.2,627,39,0
3675,193023.29,48,4.62,50803.68,670,40,0
3676,22712.94,12,4.63,65005.4,669,61,1
3677,30626.66,60,5.51,128110.18,609,51,0
3678,69789.25,12,4.94,20000.0,648,72,0
3679,78679.52,24,4.55,133557.98,675,53,0
3680,13265.58,48,6.1,61655.06,568,31,0
3681,132821.12,36,5.45,54448.8,613,19,0
3682,101029.63,48,2.97,258051.24,783,35,0
3683,5000.0,24,3.16,159065.48,770,20,0
3684,6880.88,24,6.07,31045.26,570,33,1
3685,34268.59,24,2.16,81467.42,839,45,0
3686,30897.86,24,6.07,27133.82,570,25,1
3687,61617.05,48,4.33,92445.48,690,56,0
3688,5000.0,12,2.99,227220.65,782,37,0
3689,51761.5,36,6.07,180195.09,570,57,1
3690,47903.83,36,6.55,89617.93,537,30,0
3691,13303.83,60,4.2,82313.83,699,55,1
3692,39087.33,24,5.03,57986.04,642,37,1
3693,12564.76,24,5.42,238185.44,615,41,0
3694,7945.27,24,6.89,119360.94,514,35,0
3695,42564.37,12,3.0,45833.51,781,42,0
3696,189654.87,24,4.55,71110.84,675,53,0
3697,13520.49,60,3.92,73823.48,718,24,0
3698,21951.31,60,3.22,32744.47,766,78,0
3699,14824.25,12,7.44,74162.26,476,78,0
3700,15493.65,24,4.66,97759.81,667,37,0
3701,25891.85,48,7.12,28209.94,498,59,0
3702,60508.85,48,3.82,137387.46,725,27,0
3703,5000.0,36,2.96,37828.02,784,20,0
3704,157472.38,12,5.04,46344.36,641,73,0
3705,5000.0,48,5.01,36894.36,643,56,0
3706,106538.08,36,4.08,31041.53,707,47,0
3707,112394.48,60,4.23,154094.22,697,56,1
3708,37168.28,36,5.24,173011.73,627,35,0
3709,7366.85,24,3.89,40746.8,720,46,0
3710,41637.24,24,5.26,142567.14,626,48,0
3711,49528.11,60,4.47,20000.0,680,23,0
3712,97511.61,12,6.74,52226.28,524,62,0
3713,40024.97,24,3.24,21850.89,765,38,0
3714,26441.79,24,6.19,251062.54,562,27,0
3715,91097.9,36,4.46,157477.66,681,70,0
3716,198039.13,36,6.55,20000.0,537,63,1
3717,51796.41,36,5.56,32952.75,605,41,1
3718,103727.49,48,5.67,53449.6,598,26,0
3719,45656.68,60,4.15,62732.2,702,53,0
3720,58524.97,12,2.77,20066.61,797,46,1
3721,58264.39,36,6.03,111875.63,573,78,0
3722,61002.91,12,6.25,142242.1,558,65,0
3723,19357.7,36,3.41,84999.2,753,38,0
3724,42861.18,24,5.96,80622.95,578,67,0
3725,45086.81,12,2.0,37020.29,850,65,1
3726,18922.05,48,6.47,51208.08,543,18,0
3727,21527.79,36,3.86,77645.42,722,53,0
3728,71826.1,60,7.15,83949.77,496,63,0
3729,43700.35,24,6.39,66224.94,548,39,0
3730,8079.56,36,6.33,133472.7,552,26,0
3731,90896.03,12,5.78,97059.36,590,80,0
3732,107327.93,36,3.72,143669.17,732,69,1
3733,31381.19,24,4.97,72170.09,646,49,0
3734,11717.01,60,3.25,71818.93,764,18,0
3735,147448.63,60,3.75,124945.15,730,39,0
3736,106967.89,60,6.36,28258.12,550,75,0
3737,14010.95,24,5.07,300000.0,639,65,0
3738,5023.83,36,3.13,36897.68,772,41,0
3739,29049.32,24,6.16,33525.97,564,38,0
3740,56411.89,24,4.08,138071.53,707,67,0
3741,9642.15,36,5.97,101759.0,577,42,0
3742,35996.4,48,6.31,113010.26,554,43,0
